leitura,segundo,minuto,intensidadeMinuto
1,582,10,True
1,582,10,True
1,583,10,True
1,583,10,True
1,583,10,True
1,584,10,True
1,584,10,True
1,584,10,True
1,585,10,True
1,585,10,True
1,585,10,True
1,586,10,True
1,586,10,True
1,586,10,True
0,587,10,True
1,587,10,True
1,587,10,True
1,588,10,True
1,588,10,True
1,588,10,True
0,589,10,True
1,589,10,True
1,589,10,True
1,590,10,True
1,590,10,True
1,590,10,True
1,591,10,True
1,591,10,True
1,591,10,True
0,592,10,True
0,592,10,True
1,592,10,True
1,593,10,True
1,593,10,True
0,593,10,True
1,594,10,True
0,594,10,True
1,594,10,True
0,595,10,True
1,595,10,True
1,595,10,True
0,596,10,True
1,596,10,True
1,596,10,True
1,597,10,True
0,597,10,True
1,597,10,True
1,598,10,True
1,598,10,True
0,598,10,True
1,599,10,True
1,599,10,True
1,599,10,True
0,600,10,True
1,600,10,True
1,600,10,True
1,601,11,True
0,601,11,True
1,601,11,True
1,602,11,True
1,602,11,True
1,602,11,True
1,603,11,True
1,603,11,True
1,603,11,True
1,604,11,True
1,604,11,True
1,604,11,True
1,605,11,True
0,605,11,True
0,605,11,True
1,606,11,True
1,606,11,True
1,606,11,True
1,607,11,True
0,607,11,True
1,607,11,True
1,608,11,True
1,608,11,True
0,608,11,True
1,609,11,True
1,609,11,True
1,609,11,True
1,610,11,True
1,610,11,True
1,610,11,True
0,611,11,True
1,611,11,True
1,611,11,True
1,612,11,True
1,612,11,True
1,612,11,True
1,613,11,True
1,613,11,True
1,613,11,True
1,614,11,True
1,614,11,True
1,614,11,True
1,615,11,True
1,615,11,True
1,615,11,True
0,616,11,True
1,616,11,True
1,616,11,True
1,617,11,True
1,617,11,True
0,617,11,True
1,618,11,True
1,618,11,True
1,618,11,True
1,619,11,True
1,619,11,True
1,619,11,True
1,620,11,True
1,620,11,True
1,620,11,True
1,621,11,True
1,621,11,True
0,621,11,True
1,622,11,True
1,622,11,True
0,622,11,True
1,623,11,True
1,623,11,True
1,623,11,True
1,624,11,True
1,624,11,True
0,624,11,True
1,625,11,True
1,625,11,True
1,625,11,True
0,626,11,True
1,626,11,True
1,626,11,True
1,627,11,True
1,627,11,True
1,627,11,True
1,628,11,True
1,628,11,True
1,628,11,True
1,629,11,True
1,629,11,True
1,629,11,True
1,630,11,True
1,630,11,True
1,630,11,True
1,631,11,True
0,631,11,True
1,631,11,True
1,632,11,True
1,632,11,True
1,632,11,True
1,633,11,True
1,633,11,True
1,633,11,True
1,634,11,True
0,634,11,True
1,634,11,True
1,635,11,True
0,635,11,True
1,635,11,True
1,636,11,True
1,636,11,True
1,636,11,True
1,637,11,True
0,637,11,True
1,637,11,True
1,638,11,True
1,638,11,True
1,638,11,True
1,639,11,True
1,639,11,True
1,639,11,True
1,640,11,True
0,640,11,True
1,640,11,True
1,641,11,True
1,641,11,True
1,641,11,True
1,642,11,True
1,642,11,True
1,642,11,True
0,643,11,True
1,643,11,True
1,643,11,True
1,644,11,True
1,644,11,True
1,644,11,True
1,645,11,True
0,645,11,True
1,645,11,True
1,646,11,True
1,646,11,True
1,646,11,True
0,647,11,True
1,647,11,True
1,647,11,True
1,648,11,True
0,648,11,True
1,648,11,True
0,649,11,True
0,649,11,True
0,649,11,True
1,650,11,True
1,650,11,True
0,650,11,True
0,651,11,True
1,651,11,True
1,651,11,True
1,652,11,True
1,652,11,True
1,652,11,True
1,653,11,True
0,653,11,True
1,653,11,True
0,654,11,True
1,654,11,True
1,654,11,True
1,655,11,True
1,655,11,True
0,655,11,True
1,656,11,True
1,656,11,True
1,656,11,True
1,657,11,True
1,657,11,True
1,657,11,True
1,658,11,True
1,658,11,True
1,658,11,True
1,659,11,True
1,659,11,True
1,659,11,True
1,660,11,True
1,660,11,True
1,660,11,True
0,661,12,False
0,661,12,False
0,661,12,False
1,662,12,False
1,662,12,False
0,662,12,False
1,663,12,False
0,663,12,False
1,663,12,False
1,664,12,False
1,664,12,False
1,664,12,False
0,665,12,False
1,665,12,False
1,665,12,False
0,666,12,False
1,666,12,False
1,666,12,False
0,667,12,False
1,667,12,False
