Id,leitura,segundo,minuto,intensidadeMinuto,local,combustivel
6065,0,650,11,True,Painel,Gasolina
6066,1,650,11,True,Painel,Gasolina
6067,1,650,11,True,Painel,Gasolina
6068,1,651,11,True,Painel,Gasolina
6069,1,651,11,True,Painel,Gasolina
6070,1,651,11,True,Painel,Gasolina
6071,1,652,11,True,Painel,Gasolina
6072,1,652,11,True,Painel,Gasolina
6073,1,652,11,True,Painel,Gasolina
6074,1,653,11,True,Painel,Gasolina
6075,1,653,11,True,Painel,Gasolina
6076,1,653,11,True,Painel,Gasolina
6077,0,654,11,True,Painel,Gasolina
6078,1,654,11,True,Painel,Gasolina
6079,1,654,11,True,Painel,Gasolina
6080,1,655,11,True,Painel,Gasolina
6081,1,655,11,True,Painel,Gasolina
6082,1,655,11,True,Painel,Gasolina
6083,1,656,11,True,Painel,Gasolina
6084,1,656,11,True,Painel,Gasolina
6085,1,656,11,True,Painel,Gasolina
6086,1,657,11,True,Painel,Gasolina
6087,1,657,11,True,Painel,Gasolina
6088,1,657,11,True,Painel,Gasolina
6089,1,658,11,True,Painel,Gasolina
6090,1,658,11,True,Painel,Gasolina
6091,1,658,11,True,Painel,Gasolina
6092,1,659,11,True,Painel,Gasolina
6093,1,659,11,True,Painel,Gasolina
6094,1,659,11,True,Painel,Gasolina
6095,1,660,11,True,Painel,Gasolina
6096,1,660,11,True,Painel,Gasolina
6097,1,660,11,True,Painel,Gasolina
6098,1,661,12,True,Painel,Gasolina
6099,1,661,12,True,Painel,Gasolina
6100,1,661,12,True,Painel,Gasolina
6101,1,662,12,True,Painel,Gasolina
6102,1,662,12,True,Painel,Gasolina
6103,1,662,12,True,Painel,Gasolina
6104,1,663,12,True,Painel,Gasolina
6105,1,663,12,True,Painel,Gasolina
6106,1,663,12,True,Painel,Gasolina
6107,1,664,12,True,Painel,Gasolina
6108,1,664,12,True,Painel,Gasolina
6109,1,664,12,True,Painel,Gasolina
6110,1,665,12,True,Painel,Gasolina
6111,1,665,12,True,Painel,Gasolina
6112,1,665,12,True,Painel,Gasolina
6113,1,666,12,True,Painel,Gasolina
6114,0,666,12,True,Painel,Gasolina
6115,1,666,12,True,Painel,Gasolina
6116,1,667,12,True,Painel,Gasolina
6117,1,667,12,True,Painel,Gasolina
6118,1,667,12,True,Painel,Gasolina
6119,1,668,12,True,Painel,Gasolina
6120,1,668,12,True,Painel,Gasolina
6121,1,668,12,True,Painel,Gasolina
6122,1,669,12,True,Painel,Gasolina
6123,0,669,12,True,Painel,Gasolina
6124,1,669,12,True,Painel,Gasolina
6125,1,670,12,True,Painel,Gasolina
6126,1,670,12,True,Painel,Gasolina
6127,0,670,12,True,Painel,Gasolina
6128,1,671,12,True,Painel,Gasolina
6129,0,671,12,True,Painel,Gasolina
6130,0,671,12,True,Painel,Gasolina
6131,1,672,12,True,Painel,Gasolina
6132,0,672,12,True,Painel,Gasolina
6133,1,672,12,True,Painel,Gasolina
6134,1,673,12,True,Painel,Gasolina
6135,1,673,12,True,Painel,Gasolina
6136,1,673,12,True,Painel,Gasolina
6137,1,674,12,True,Painel,Gasolina
6138,1,674,12,True,Painel,Gasolina
6139,1,674,12,True,Painel,Gasolina
6140,1,675,12,True,Painel,Gasolina
6141,1,675,12,True,Painel,Gasolina
6142,1,675,12,True,Painel,Gasolina
6143,1,676,12,True,Painel,Gasolina
6144,1,676,12,True,Painel,Gasolina
6145,1,676,12,True,Painel,Gasolina
6146,1,677,12,True,Painel,Gasolina
6147,1,677,12,True,Painel,Gasolina
6148,1,677,12,True,Painel,Gasolina
6149,1,678,12,True,Painel,Gasolina
6150,1,678,12,True,Painel,Gasolina
6151,0,678,12,True,Painel,Gasolina
6152,1,679,12,True,Painel,Gasolina
6153,1,679,12,True,Painel,Gasolina
6154,1,679,12,True,Painel,Gasolina
6155,1,680,12,True,Painel,Gasolina
6156,1,680,12,True,Painel,Gasolina
6157,1,680,12,True,Painel,Gasolina
6158,1,681,12,True,Painel,Gasolina
6159,1,681,12,True,Painel,Gasolina
6160,1,681,12,True,Painel,Gasolina
6161,1,682,12,True,Painel,Gasolina
6162,1,682,12,True,Painel,Gasolina
6163,1,682,12,True,Painel,Gasolina
6164,1,683,12,True,Painel,Gasolina
6165,1,683,12,True,Painel,Gasolina
6166,1,683,12,True,Painel,Gasolina
6167,1,684,12,True,Painel,Gasolina
6168,1,684,12,True,Painel,Gasolina
6169,0,684,12,True,Painel,Gasolina
6170,1,685,12,True,Painel,Gasolina
6171,1,685,12,True,Painel,Gasolina
6172,1,685,12,True,Painel,Gasolina
6173,1,686,12,True,Painel,Gasolina
6174,1,686,12,True,Painel,Gasolina
6175,1,686,12,True,Painel,Gasolina
6176,1,687,12,True,Painel,Gasolina
6177,1,687,12,True,Painel,Gasolina
6178,1,687,12,True,Painel,Gasolina
6179,1,688,12,True,Painel,Gasolina
6180,1,688,12,True,Painel,Gasolina
6181,1,688,12,True,Painel,Gasolina
6182,1,689,12,True,Painel,Gasolina
6183,1,689,12,True,Painel,Gasolina
6184,1,689,12,True,Painel,Gasolina
6185,1,690,12,True,Painel,Gasolina
6186,1,690,12,True,Painel,Gasolina
6187,1,690,12,True,Painel,Gasolina
6188,1,691,12,True,Painel,Gasolina
6189,1,691,12,True,Painel,Gasolina
6190,1,691,12,True,Painel,Gasolina
6191,1,692,12,True,Painel,Gasolina
6192,1,692,12,True,Painel,Gasolina
6193,1,692,12,True,Painel,Gasolina
6194,1,693,12,True,Painel,Gasolina
6195,1,693,12,True,Painel,Gasolina
6196,1,693,12,True,Painel,Gasolina
6197,0,694,12,True,Painel,Gasolina
6198,1,694,12,True,Painel,Gasolina
6199,1,694,12,True,Painel,Gasolina
6200,1,695,12,True,Painel,Gasolina
6201,1,695,12,True,Painel,Gasolina
6202,1,695,12,True,Painel,Gasolina
6203,1,696,12,True,Painel,Gasolina
6204,1,696,12,True,Painel,Gasolina
6205,1,696,12,True,Painel,Gasolina
6206,1,697,12,True,Painel,Gasolina
6207,1,697,12,True,Painel,Gasolina
6208,1,697,12,True,Painel,Gasolina
6209,1,698,12,True,Painel,Gasolina
6210,1,698,12,True,Painel,Gasolina
6211,1,698,12,True,Painel,Gasolina
6212,1,699,12,True,Painel,Gasolina
6213,1,699,12,True,Painel,Gasolina
6214,1,699,12,True,Painel,Gasolina
6215,1,700,12,True,Painel,Gasolina
6216,1,700,12,True,Painel,Gasolina
6217,1,700,12,True,Painel,Gasolina
6218,1,701,12,True,Painel,Gasolina
6219,1,701,12,True,Painel,Gasolina
6220,1,701,12,True,Painel,Gasolina
6221,1,702,12,True,Painel,Gasolina
6222,1,702,12,True,Painel,Gasolina
6223,1,702,12,True,Painel,Gasolina
6224,0,703,12,True,Painel,Gasolina
6225,1,703,12,True,Painel,Gasolina
6226,1,703,12,True,Painel,Gasolina
6227,0,704,12,True,Painel,Gasolina
6228,1,704,12,True,Painel,Gasolina
6229,1,704,12,True,Painel,Gasolina
6230,1,705,12,True,Painel,Gasolina
6231,1,705,12,True,Painel,Gasolina
6232,1,705,12,True,Painel,Gasolina
6233,0,1,1,False,Banco do Motorista,Podium
6234,0,1,1,False,Banco do Motorista,Podium
6235,0,1,1,False,Banco do Motorista,Podium
6236,0,2,1,False,Banco do Motorista,Podium
6237,0,2,1,False,Banco do Motorista,Podium
6238,0,2,1,False,Banco do Motorista,Podium
6239,0,3,1,False,Banco do Motorista,Podium
6240,0,3,1,False,Banco do Motorista,Podium
6241,0,3,1,False,Banco do Motorista,Podium
6242,1,4,1,False,Banco do Motorista,Podium
6243,0,4,1,False,Banco do Motorista,Podium
6244,0,4,1,False,Banco do Motorista,Podium
6245,0,5,1,False,Banco do Motorista,Podium
6246,1,5,1,False,Banco do Motorista,Podium
6247,1,5,1,False,Banco do Motorista,Podium
6248,1,6,1,False,Banco do Motorista,Podium
6249,1,6,1,False,Banco do Motorista,Podium
6250,0,6,1,False,Banco do Motorista,Podium
6251,0,7,1,False,Banco do Motorista,Podium
6252,1,7,1,False,Banco do Motorista,Podium
6253,0,7,1,False,Banco do Motorista,Podium
6254,1,8,1,False,Banco do Motorista,Podium
6255,0,8,1,False,Banco do Motorista,Podium
6256,1,8,1,False,Banco do Motorista,Podium
6257,1,9,1,False,Banco do Motorista,Podium
6258,1,9,1,False,Banco do Motorista,Podium
6259,1,9,1,False,Banco do Motorista,Podium
6260,1,10,1,False,Banco do Motorista,Podium
6261,1,10,1,False,Banco do Motorista,Podium
6262,1,10,1,False,Banco do Motorista,Podium
6263,1,11,1,False,Banco do Motorista,Podium
6264,1,11,1,False,Banco do Motorista,Podium
6265,1,11,1,False,Banco do Motorista,Podium
6266,1,12,1,False,Banco do Motorista,Podium
6267,1,12,1,False,Banco do Motorista,Podium
6268,1,12,1,False,Banco do Motorista,Podium
6269,1,13,1,False,Banco do Motorista,Podium
6270,1,13,1,False,Banco do Motorista,Podium
6271,1,13,1,False,Banco do Motorista,Podium
6272,1,14,1,False,Banco do Motorista,Podium
6273,1,14,1,False,Banco do Motorista,Podium
6274,1,14,1,False,Banco do Motorista,Podium
6275,1,15,1,False,Banco do Motorista,Podium
6276,1,15,1,False,Banco do Motorista,Podium
6277,0,15,1,False,Banco do Motorista,Podium
6278,1,16,1,False,Banco do Motorista,Podium
6279,1,16,1,False,Banco do Motorista,Podium
6280,1,16,1,False,Banco do Motorista,Podium
6281,1,17,1,False,Banco do Motorista,Podium
6282,1,17,1,False,Banco do Motorista,Podium
6283,0,17,1,False,Banco do Motorista,Podium
6284,1,18,1,False,Banco do Motorista,Podium
6285,1,18,1,False,Banco do Motorista,Podium
6286,1,18,1,False,Banco do Motorista,Podium
6287,1,19,1,False,Banco do Motorista,Podium
6288,1,19,1,False,Banco do Motorista,Podium
6289,0,19,1,False,Banco do Motorista,Podium
6290,0,20,1,False,Banco do Motorista,Podium
6291,0,20,1,False,Banco do Motorista,Podium
6292,1,20,1,False,Banco do Motorista,Podium
6293,1,21,1,False,Banco do Motorista,Podium
6294,0,21,1,False,Banco do Motorista,Podium
6295,1,21,1,False,Banco do Motorista,Podium
6296,0,22,1,False,Banco do Motorista,Podium
6297,1,22,1,False,Banco do Motorista,Podium
6298,0,22,1,False,Banco do Motorista,Podium
6299,1,23,1,False,Banco do Motorista,Podium
6300,0,23,1,False,Banco do Motorista,Podium
6301,0,23,1,False,Banco do Motorista,Podium
6302,1,24,1,False,Banco do Motorista,Podium
6303,1,24,1,False,Banco do Motorista,Podium
6304,0,24,1,False,Banco do Motorista,Podium
6305,1,25,1,False,Banco do Motorista,Podium
6306,1,25,1,False,Banco do Motorista,Podium
6307,1,25,1,False,Banco do Motorista,Podium
6308,1,26,1,False,Banco do Motorista,Podium
6309,1,26,1,False,Banco do Motorista,Podium
6310,0,26,1,False,Banco do Motorista,Podium
6311,1,27,1,False,Banco do Motorista,Podium
6312,1,27,1,False,Banco do Motorista,Podium
6313,1,27,1,False,Banco do Motorista,Podium
6314,1,28,1,False,Banco do Motorista,Podium
6315,0,28,1,False,Banco do Motorista,Podium
6316,1,28,1,False,Banco do Motorista,Podium
6317,1,29,1,False,Banco do Motorista,Podium
6318,0,29,1,False,Banco do Motorista,Podium
6319,1,29,1,False,Banco do Motorista,Podium
6320,1,30,1,False,Banco do Motorista,Podium
6321,1,30,1,False,Banco do Motorista,Podium
6322,0,30,1,False,Banco do Motorista,Podium
6323,0,31,1,False,Banco do Motorista,Podium
6324,0,31,1,False,Banco do Motorista,Podium
6325,1,31,1,False,Banco do Motorista,Podium
6326,0,32,1,False,Banco do Motorista,Podium
6327,1,32,1,False,Banco do Motorista,Podium
6328,0,32,1,False,Banco do Motorista,Podium
6329,0,33,1,False,Banco do Motorista,Podium
6330,1,33,1,False,Banco do Motorista,Podium
6331,1,33,1,False,Banco do Motorista,Podium
6332,0,34,1,False,Banco do Motorista,Podium
6333,1,34,1,False,Banco do Motorista,Podium
6334,1,34,1,False,Banco do Motorista,Podium
6335,1,35,1,False,Banco do Motorista,Podium
6336,1,35,1,False,Banco do Motorista,Podium
6337,1,35,1,False,Banco do Motorista,Podium
6338,1,36,1,False,Banco do Motorista,Podium
6339,0,36,1,False,Banco do Motorista,Podium
6340,1,36,1,False,Banco do Motorista,Podium
6341,0,37,1,False,Banco do Motorista,Podium
6342,1,37,1,False,Banco do Motorista,Podium
6343,0,37,1,False,Banco do Motorista,Podium
6344,1,38,1,False,Banco do Motorista,Podium
6345,0,38,1,False,Banco do Motorista,Podium
6346,1,38,1,False,Banco do Motorista,Podium
6347,0,39,1,False,Banco do Motorista,Podium
6348,0,39,1,False,Banco do Motorista,Podium
6349,1,39,1,False,Banco do Motorista,Podium
6350,0,40,1,False,Banco do Motorista,Podium
6351,1,40,1,False,Banco do Motorista,Podium
6352,1,40,1,False,Banco do Motorista,Podium
6353,1,41,1,False,Banco do Motorista,Podium
6354,1,41,1,False,Banco do Motorista,Podium
6355,0,41,1,False,Banco do Motorista,Podium
6356,0,42,1,False,Banco do Motorista,Podium
6357,1,42,1,False,Banco do Motorista,Podium
6358,0,42,1,False,Banco do Motorista,Podium
6359,1,43,1,False,Banco do Motorista,Podium
6360,1,43,1,False,Banco do Motorista,Podium
6361,1,43,1,False,Banco do Motorista,Podium
6362,1,44,1,False,Banco do Motorista,Podium
6363,1,44,1,False,Banco do Motorista,Podium
6364,0,44,1,False,Banco do Motorista,Podium
6365,0,45,1,False,Banco do Motorista,Podium
6366,0,45,1,False,Banco do Motorista,Podium
6367,0,45,1,False,Banco do Motorista,Podium
6368,1,46,1,False,Banco do Motorista,Podium
6369,1,46,1,False,Banco do Motorista,Podium
6370,1,46,1,False,Banco do Motorista,Podium
6371,0,47,1,False,Banco do Motorista,Podium
6372,1,47,1,False,Banco do Motorista,Podium
6373,0,47,1,False,Banco do Motorista,Podium
6374,1,48,1,False,Banco do Motorista,Podium
6375,1,48,1,False,Banco do Motorista,Podium
6376,1,48,1,False,Banco do Motorista,Podium
6377,1,49,1,False,Banco do Motorista,Podium
6378,0,49,1,False,Banco do Motorista,Podium
6379,1,49,1,False,Banco do Motorista,Podium
6380,1,50,1,False,Banco do Motorista,Podium
6381,1,50,1,False,Banco do Motorista,Podium
6382,1,50,1,False,Banco do Motorista,Podium
6383,1,51,1,False,Banco do Motorista,Podium
6384,1,51,1,False,Banco do Motorista,Podium
6385,1,51,1,False,Banco do Motorista,Podium
6386,0,52,1,False,Banco do Motorista,Podium
6387,1,52,1,False,Banco do Motorista,Podium
6388,1,52,1,False,Banco do Motorista,Podium
6389,1,53,1,False,Banco do Motorista,Podium
6390,1,53,1,False,Banco do Motorista,Podium
6391,1,53,1,False,Banco do Motorista,Podium
6392,1,54,1,False,Banco do Motorista,Podium
6393,1,54,1,False,Banco do Motorista,Podium
6394,1,54,1,False,Banco do Motorista,Podium
6395,1,55,1,False,Banco do Motorista,Podium
6396,1,55,1,False,Banco do Motorista,Podium
6397,1,55,1,False,Banco do Motorista,Podium
6398,1,56,1,False,Banco do Motorista,Podium
6399,0,56,1,False,Banco do Motorista,Podium
6400,1,56,1,False,Banco do Motorista,Podium
6401,1,57,1,False,Banco do Motorista,Podium
6402,1,57,1,False,Banco do Motorista,Podium
6403,0,57,1,False,Banco do Motorista,Podium
6404,0,58,1,False,Banco do Motorista,Podium
6405,1,58,1,False,Banco do Motorista,Podium
6406,0,58,1,False,Banco do Motorista,Podium
6407,0,59,1,False,Banco do Motorista,Podium
6408,1,59,1,False,Banco do Motorista,Podium
6409,1,59,1,False,Banco do Motorista,Podium
6410,0,60,1,False,Banco do Motorista,Podium
6411,1,60,1,False,Banco do Motorista,Podium
6412,0,60,1,False,Banco do Motorista,Podium
6413,1,61,2,False,Banco do Motorista,Podium
6414,0,61,2,False,Banco do Motorista,Podium
6415,1,61,2,False,Banco do Motorista,Podium
6416,1,62,2,False,Banco do Motorista,Podium
6417,1,62,2,False,Banco do Motorista,Podium
6418,0,62,2,False,Banco do Motorista,Podium
6419,1,63,2,False,Banco do Motorista,Podium
6420,0,63,2,False,Banco do Motorista,Podium
6421,0,63,2,False,Banco do Motorista,Podium
6422,1,64,2,False,Banco do Motorista,Podium
6423,1,64,2,False,Banco do Motorista,Podium
6424,0,64,2,False,Banco do Motorista,Podium
6425,1,65,2,False,Banco do Motorista,Podium
6426,1,65,2,False,Banco do Motorista,Podium
6427,1,65,2,False,Banco do Motorista,Podium
6428,0,66,2,False,Banco do Motorista,Podium
6429,1,66,2,False,Banco do Motorista,Podium
6430,0,66,2,False,Banco do Motorista,Podium
6431,1,67,2,False,Banco do Motorista,Podium
6432,1,67,2,False,Banco do Motorista,Podium
6433,1,67,2,False,Banco do Motorista,Podium
6434,1,68,2,False,Banco do Motorista,Podium
6435,1,68,2,False,Banco do Motorista,Podium
6436,1,68,2,False,Banco do Motorista,Podium
6437,0,69,2,False,Banco do Motorista,Podium
6438,1,69,2,False,Banco do Motorista,Podium
6439,1,69,2,False,Banco do Motorista,Podium
6440,1,70,2,False,Banco do Motorista,Podium
6441,1,70,2,False,Banco do Motorista,Podium
6442,1,70,2,False,Banco do Motorista,Podium
6443,1,71,2,False,Banco do Motorista,Podium
6444,0,71,2,False,Banco do Motorista,Podium
6445,1,71,2,False,Banco do Motorista,Podium
6446,1,72,2,False,Banco do Motorista,Podium
6447,0,72,2,False,Banco do Motorista,Podium
6448,1,72,2,False,Banco do Motorista,Podium
6449,0,73,2,False,Banco do Motorista,Podium
6450,1,73,2,False,Banco do Motorista,Podium
6451,1,73,2,False,Banco do Motorista,Podium
6452,1,74,2,False,Banco do Motorista,Podium
6453,1,74,2,False,Banco do Motorista,Podium
6454,1,74,2,False,Banco do Motorista,Podium
6455,0,75,2,False,Banco do Motorista,Podium
6456,1,75,2,False,Banco do Motorista,Podium
6457,1,75,2,False,Banco do Motorista,Podium
6458,1,76,2,False,Banco do Motorista,Podium
6459,1,76,2,False,Banco do Motorista,Podium
6460,1,76,2,False,Banco do Motorista,Podium
6461,1,77,2,False,Banco do Motorista,Podium
6462,1,77,2,False,Banco do Motorista,Podium
6463,0,77,2,False,Banco do Motorista,Podium
6464,1,78,2,False,Banco do Motorista,Podium
6465,1,78,2,False,Banco do Motorista,Podium
6466,0,78,2,False,Banco do Motorista,Podium
6467,0,79,2,False,Banco do Motorista,Podium
6468,1,79,2,False,Banco do Motorista,Podium
6469,0,79,2,False,Banco do Motorista,Podium
6470,1,80,2,False,Banco do Motorista,Podium
6471,1,80,2,False,Banco do Motorista,Podium
6472,1,80,2,False,Banco do Motorista,Podium
6473,1,81,2,False,Banco do Motorista,Podium
6474,1,81,2,False,Banco do Motorista,Podium
6475,0,81,2,False,Banco do Motorista,Podium
6476,1,82,2,False,Banco do Motorista,Podium
6477,1,82,2,False,Banco do Motorista,Podium
6478,1,82,2,False,Banco do Motorista,Podium
6479,1,83,2,False,Banco do Motorista,Podium
6480,1,83,2,False,Banco do Motorista,Podium
6481,1,83,2,False,Banco do Motorista,Podium
6482,0,84,2,False,Banco do Motorista,Podium
6483,0,84,2,False,Banco do Motorista,Podium
6484,0,84,2,False,Banco do Motorista,Podium
6485,0,85,2,False,Banco do Motorista,Podium
6486,1,85,2,False,Banco do Motorista,Podium
6487,1,85,2,False,Banco do Motorista,Podium
6488,0,86,2,False,Banco do Motorista,Podium
6489,0,86,2,False,Banco do Motorista,Podium
6490,0,86,2,False,Banco do Motorista,Podium
6491,0,87,2,False,Banco do Motorista,Podium
6492,0,87,2,False,Banco do Motorista,Podium
6493,0,87,2,False,Banco do Motorista,Podium
6494,1,88,2,False,Banco do Motorista,Podium
6495,0,88,2,False,Banco do Motorista,Podium
6496,0,88,2,False,Banco do Motorista,Podium
6497,0,89,2,False,Banco do Motorista,Podium
6498,0,89,2,False,Banco do Motorista,Podium
6499,1,89,2,False,Banco do Motorista,Podium
6500,1,90,2,False,Banco do Motorista,Podium
6501,1,90,2,False,Banco do Motorista,Podium
6502,0,90,2,False,Banco do Motorista,Podium
6503,0,91,2,False,Banco do Motorista,Podium
6504,1,91,2,False,Banco do Motorista,Podium
6505,0,91,2,False,Banco do Motorista,Podium
6506,0,92,2,False,Banco do Motorista,Podium
6507,1,92,2,False,Banco do Motorista,Podium
6508,1,92,2,False,Banco do Motorista,Podium
6509,1,93,2,False,Banco do Motorista,Podium
6510,1,93,2,False,Banco do Motorista,Podium
6511,1,93,2,False,Banco do Motorista,Podium
6512,0,94,2,False,Banco do Motorista,Podium
6513,1,94,2,False,Banco do Motorista,Podium
6514,1,94,2,False,Banco do Motorista,Podium
6515,0,95,2,False,Banco do Motorista,Podium
6516,1,95,2,False,Banco do Motorista,Podium
6517,0,95,2,False,Banco do Motorista,Podium
6518,1,96,2,False,Banco do Motorista,Podium
6519,0,96,2,False,Banco do Motorista,Podium
6520,0,96,2,False,Banco do Motorista,Podium
6521,1,97,2,False,Banco do Motorista,Podium
6522,1,97,2,False,Banco do Motorista,Podium
6523,1,97,2,False,Banco do Motorista,Podium
6524,0,98,2,False,Banco do Motorista,Podium
6525,1,98,2,False,Banco do Motorista,Podium
6526,1,98,2,False,Banco do Motorista,Podium
6527,0,99,2,False,Banco do Motorista,Podium
6528,1,99,2,False,Banco do Motorista,Podium
6529,1,99,2,False,Banco do Motorista,Podium
6530,1,100,2,False,Banco do Motorista,Podium
6531,1,100,2,False,Banco do Motorista,Podium
6532,0,100,2,False,Banco do Motorista,Podium
6533,0,101,2,False,Banco do Motorista,Podium
6534,0,101,2,False,Banco do Motorista,Podium
6535,1,101,2,False,Banco do Motorista,Podium
6536,1,102,2,False,Banco do Motorista,Podium
6537,0,102,2,False,Banco do Motorista,Podium
6538,1,102,2,False,Banco do Motorista,Podium
6539,1,103,2,False,Banco do Motorista,Podium
6540,1,103,2,False,Banco do Motorista,Podium
6541,0,103,2,False,Banco do Motorista,Podium
6542,1,104,2,False,Banco do Motorista,Podium
6543,1,104,2,False,Banco do Motorista,Podium
6544,0,104,2,False,Banco do Motorista,Podium
6545,1,105,2,False,Banco do Motorista,Podium
6546,1,105,2,False,Banco do Motorista,Podium
6547,1,105,2,False,Banco do Motorista,Podium
6548,1,106,2,False,Banco do Motorista,Podium
6549,1,106,2,False,Banco do Motorista,Podium
6550,1,106,2,False,Banco do Motorista,Podium
6551,1,107,2,False,Banco do Motorista,Podium
6552,1,107,2,False,Banco do Motorista,Podium
6553,1,107,2,False,Banco do Motorista,Podium
6554,1,108,2,False,Banco do Motorista,Podium
6555,1,108,2,False,Banco do Motorista,Podium
6556,1,108,2,False,Banco do Motorista,Podium
6557,1,109,2,False,Banco do Motorista,Podium
6558,1,109,2,False,Banco do Motorista,Podium
6559,0,109,2,False,Banco do Motorista,Podium
6560,1,110,2,False,Banco do Motorista,Podium
6561,0,110,2,False,Banco do Motorista,Podium
6562,1,110,2,False,Banco do Motorista,Podium
6563,0,111,2,False,Banco do Motorista,Podium
6564,1,111,2,False,Banco do Motorista,Podium
6565,0,111,2,False,Banco do Motorista,Podium
6566,1,112,2,False,Banco do Motorista,Podium
6567,1,112,2,False,Banco do Motorista,Podium
6568,0,112,2,False,Banco do Motorista,Podium
6569,0,113,2,False,Banco do Motorista,Podium
6570,1,113,2,False,Banco do Motorista,Podium
6571,1,113,2,False,Banco do Motorista,Podium
6572,1,114,2,False,Banco do Motorista,Podium
6573,1,114,2,False,Banco do Motorista,Podium
6574,1,114,2,False,Banco do Motorista,Podium
6575,1,115,2,False,Banco do Motorista,Podium
6576,1,115,2,False,Banco do Motorista,Podium
6577,1,115,2,False,Banco do Motorista,Podium
6578,0,116,2,False,Banco do Motorista,Podium
6579,1,116,2,False,Banco do Motorista,Podium
6580,1,116,2,False,Banco do Motorista,Podium
6581,0,117,2,False,Banco do Motorista,Podium
6582,1,117,2,False,Banco do Motorista,Podium
6583,1,117,2,False,Banco do Motorista,Podium
6584,1,118,2,False,Banco do Motorista,Podium
6585,1,118,2,False,Banco do Motorista,Podium
6586,0,118,2,False,Banco do Motorista,Podium
6587,1,119,2,False,Banco do Motorista,Podium
6588,1,119,2,False,Banco do Motorista,Podium
6589,1,119,2,False,Banco do Motorista,Podium
6590,0,120,2,False,Banco do Motorista,Podium
6591,1,120,2,False,Banco do Motorista,Podium
6592,1,120,2,False,Banco do Motorista,Podium
6593,1,121,3,False,Banco do Motorista,Podium
6594,0,121,3,False,Banco do Motorista,Podium
6595,1,121,3,False,Banco do Motorista,Podium
6596,1,122,3,False,Banco do Motorista,Podium
6597,1,122,3,False,Banco do Motorista,Podium
6598,1,122,3,False,Banco do Motorista,Podium
6599,1,123,3,False,Banco do Motorista,Podium
6600,1,123,3,False,Banco do Motorista,Podium
6601,0,123,3,False,Banco do Motorista,Podium
6602,1,124,3,False,Banco do Motorista,Podium
6603,1,124,3,False,Banco do Motorista,Podium
6604,1,124,3,False,Banco do Motorista,Podium
6605,1,125,3,False,Banco do Motorista,Podium
6606,0,125,3,False,Banco do Motorista,Podium
6607,1,125,3,False,Banco do Motorista,Podium
6608,1,126,3,False,Banco do Motorista,Podium
6609,1,126,3,False,Banco do Motorista,Podium
6610,1,126,3,False,Banco do Motorista,Podium
6611,1,127,3,False,Banco do Motorista,Podium
6612,0,127,3,False,Banco do Motorista,Podium
6613,0,127,3,False,Banco do Motorista,Podium
6614,1,128,3,False,Banco do Motorista,Podium
6615,0,128,3,False,Banco do Motorista,Podium
6616,0,128,3,False,Banco do Motorista,Podium
6617,0,129,3,False,Banco do Motorista,Podium
6618,1,129,3,False,Banco do Motorista,Podium
6619,1,129,3,False,Banco do Motorista,Podium
6620,0,130,3,False,Banco do Motorista,Podium
6621,0,130,3,False,Banco do Motorista,Podium
6622,0,130,3,False,Banco do Motorista,Podium
6623,0,131,3,False,Banco do Motorista,Podium
6624,1,131,3,False,Banco do Motorista,Podium
6625,1,131,3,False,Banco do Motorista,Podium
6626,1,132,3,False,Banco do Motorista,Podium
6627,1,132,3,False,Banco do Motorista,Podium
6628,0,132,3,False,Banco do Motorista,Podium
6629,0,133,3,False,Banco do Motorista,Podium
6630,0,133,3,False,Banco do Motorista,Podium
6631,0,133,3,False,Banco do Motorista,Podium
6632,1,134,3,False,Banco do Motorista,Podium
6633,0,134,3,False,Banco do Motorista,Podium
6634,1,134,3,False,Banco do Motorista,Podium
6635,1,135,3,False,Banco do Motorista,Podium
6636,1,135,3,False,Banco do Motorista,Podium
6637,1,135,3,False,Banco do Motorista,Podium
6638,1,136,3,False,Banco do Motorista,Podium
6639,0,136,3,False,Banco do Motorista,Podium
6640,1,136,3,False,Banco do Motorista,Podium
6641,0,137,3,False,Banco do Motorista,Podium
6642,0,137,3,False,Banco do Motorista,Podium
6643,1,137,3,False,Banco do Motorista,Podium
6644,1,138,3,False,Banco do Motorista,Podium
6645,0,138,3,False,Banco do Motorista,Podium
6646,1,138,3,False,Banco do Motorista,Podium
6647,1,139,3,False,Banco do Motorista,Podium
6648,1,139,3,False,Banco do Motorista,Podium
6649,1,139,3,False,Banco do Motorista,Podium
6650,0,140,3,False,Banco do Motorista,Podium
6651,0,140,3,False,Banco do Motorista,Podium
6652,1,140,3,False,Banco do Motorista,Podium
6653,1,141,3,False,Banco do Motorista,Podium
6654,1,141,3,False,Banco do Motorista,Podium
6655,0,141,3,False,Banco do Motorista,Podium
6656,0,142,3,False,Banco do Motorista,Podium
6657,1,142,3,False,Banco do Motorista,Podium
6658,0,142,3,False,Banco do Motorista,Podium
6659,0,143,3,False,Banco do Motorista,Podium
6660,1,143,3,False,Banco do Motorista,Podium
6661,0,143,3,False,Banco do Motorista,Podium
6662,1,144,3,False,Banco do Motorista,Podium
6663,0,144,3,False,Banco do Motorista,Podium
6664,1,144,3,False,Banco do Motorista,Podium
6665,1,145,3,False,Banco do Motorista,Podium
6666,1,145,3,False,Banco do Motorista,Podium
6667,0,145,3,False,Banco do Motorista,Podium
